palavras,n_ocorrencias,desvio_padrao
akita,3,13.856406460551018
tumors,4,13.841363131329707
streamlined,4,13.793114224133722
voteva,8,13.778217798913099
therealstu,4,13.771952173409066
harriswalz,7,13.770223223283187
mats,5,13.711309200802088
currie,9,13.70218960604472
sushynes,5,13.700364958642526
janetea,4,13.696106502701172
appetites,4,13.674794331177344
signalghazi,3,13.650396819628847
jailhouse,3,13.650396819628847
けぴちゃん,19,13.639468014526749
jamesrussell,5,13.627178724886527
otn,4,13.62289739127963
kilmer,9,13.617798810543665
businessgrowth,8,13.616560295673585
desertjoey,3,13.613718571108091
nuisance,3,13.576941236277534
ciji,3,13.576941236277534
eocc,4,13.573871960498227
nicollet,12,13.567731325956206
layout,5,13.553597308463905
muddywater,4,13.5400640077266
larrydeluca,3,13.527749258468683
shohei,3,13.503086067019396
greenlandic,10,13.502674632169073
neely,4,13.5
byrds,4,13.5
qiw,6,13.47219358530748
mcentarfer,5,13.435028842544403
oldsantaclaus,5,13.427583550289308
holsey,24,13.421807908632573
taxbillionairesoutofexistence,5,13.416407864998739
unverified,5,13.416407864998739
あさ,12,13.367758589119184
devdrastic,7,13.352367366340482
finagle,4,13.341664064126334
nodfather,3,13.316656236958785
tяump,13,13.3128047094055
preschoolers,4,13.30413469565007
zacheverson,4,13.30100246848585
zahawi,9,13.289511319499717
ethniccleansing,9,13.286375644914521
trainee,3,13.279056191361393
perfumeandpalettes,3,13.279056191361393
dougan,3,13.279056191361393
falklands,3,13.279056191361393
aoml,3,13.279056191361393
misstrueblue,6,13.2664991614216
kilmeade,83,13.262356388412238
fairfax,5,13.221195104830727
aicommunity,4,13.175102782647782
alokathepeacedog,47,13.144609486663793
rnlawson,3,13.114877048604
blissb,3,13.114877048604
trumplsacriminal,4,13.076696830622021
prolib,3,13.076696830622021
歌に合わせてaqua,4,13.073510112692256
takin,3,13.051181300301261
vacuumed,3,13.051181300301261
laylahawke,3,13.051181300301261
thingy,3,13.051181300301261
yesonprop,27,13.038404810405297
marcella,14,13.036719064091393
nvunheard,3,13.012814197295423
robbyjoe,7,13.005493344846904
fbdnc,3,13.0
cinkelr,3,13.0
mtm,3,13.0
それでは今日も,3,13.0
mclaren,3,13.0
assimilate,3,13.0
spook,4,12.971121771072847
boeberts,5,12.96919426949878
republik,5,12.934450123604018
seve,6,12.909944487358056
horst,6,12.909944487358056
floridapolitics,3,12.897028081435403
thejeffwathen,3,12.858201014657274
monbiot,3,12.858201014657274
jamieraskin,4,12.84198842339716
よ,14,12.83389228600549
お,14,12.83389228600549
rhylee,5,12.833549781724463
beyou,8,12.794390511916875
hookstor,3,12.767145334803704
kevtherobotdev,3,12.767145334803704
furlough,4,12.767145334803704
sprinkles,20,12.75466890779092
aftynbehn,79,12.752799108518865
mpv,4,12.737739202856996
cheapens,4,12.727922061357855
slaughtering,5,12.716131487209465
wid,5,12.708265027138834
screeches,3,12.701705922171767
leela,3,12.701705922171767
brittlestar,3,12.701705922171767
byetwitt,3,12.701705922171767
starterpackfriday,3,12.701705922171767
puns,3,12.701705922171767
gilligan,3,12.701705922171767
sumud,4,12.701705922171767
wctayloe,3,12.701705922171767
davetroy,3,12.701705922171767
tdsdq,4,12.701705922171767
wkrn,3,12.701705922171767
mansions,3,12.701705922171767
tbexinwa,4,12.685293322058685
nomiindivisible,6,12.680693987317886
walkforpeace,91,12.66824744329275
siriusxmprog,7,12.647228192468932
invokethe,13,12.62577745765608
nerdle,33,12.61650254086434
tabet,3,12.583057392117917
clematis,4,12.579745625409124
э,3,12.529964086141668
気軽におーしえて,3,12.529964086141668
初心者,3,12.529964086141668
kenzie,6,12.517987058628876
billybob,5,12.497999839974394
knc,3,12.489995996796797
macabre,3,12.489995996796797
spearheading,7,12.472827609304499
kenner,7,12.463279397226612
enroute,6,12.45391504708459
ismuasmonthofmusic,6,12.452576707921404
今日もおもしろいを探そっ,4,12.449899597988733
roseymelhill,8,12.449182417216917
camerasandhope,3,12.42309676905615
catherinesnook,3,12.42309676905615
taylorgreensky,6,12.4056438768812
teamgrower,5,12.381437719424994
soffie,5,12.377398757412642
zrotic,50,12.349403026140203
peltola,5,12.349089035228468
invincibility,3,12.342339054382412
alongcomesalady,4,12.338962679253067
jens,9,12.323194030409125
raqu,5,12.30853362509117
richey,9,12.278029157808675
gttq,9,12.262182151277607
printify,8,12.258379058540209
adefwebserver,4,12.24744871391589
vjx,3,12.220201853215574
alderperson,8,12.212405870378577
frederik,11,12.193142633165875
ぽちぽち,3,12.165525060596439
zheng,8,12.14716310208155
castigated,3,12.12435565298214
inky,3,12.12435565298214
encircle,3,12.12435565298214
davyd,3,12.12435565298214
blackfeet,3,12.12435565298214
チラックス,3,12.12435565298214
zelenskyi,3,12.12435565298214
ソーダ,3,12.12435565298214
embarrassmentinchief,3,12.12435565298214
eaves,3,12.12435565298214
prioritization,3,12.12435565298214
commandeering,3,12.12435565298214
tidying,3,12.12435565298214
ugkxx,4,12.12435565298214
lastly,6,12.106472098289686
ebisback,3,12.096831541082704
azuresky,4,12.093386622447824
choosen,4,12.093386622447824
maron,4,12.083045973594572
reneegood,71,12.075900139745718
astrobin,17,12.059594666878807
phalanx,3,12.055427546683417
plaques,7,12.019824893740777
unconstrained,4,12.0
barkiologist,3,12.0
instantrunoffvoting,4,11.98262631201246
rankedchoicevoting,4,11.98262631201246
morechoicemorevoice,4,11.98262631201246
meribolst,4,11.958260743101398
dadmakingcans,4,11.958260743101398
日土曜日,4,11.954775893619532
defaulted,8,11.940327825123923
lovestory,3,11.930353445448853
odessa,3,11.930353445448853
relea,3,11.930353445448853
vaporware,3,11.930353445448853
democraticredistricting,6,11.927559124425528
theoutpost,4,11.902380714238083
kerrville,4,11.89887949906769
twine,4,11.89887949906769
donaldflump,23,11.895128042448516
kinzin,8,11.885615555908627
southpark,8,11.873590141871281
soboroff,4,11.87083260208258
slay,7,11.86631888200902
herculesprime,3,11.846237095944574
nikola,3,11.846237095944574
keepitreal,3,11.846237095944574
myvote,3,11.846237095944574
dedeexploringpnw,5,11.84483009586883
proffer,6,11.839200423452027
howslife,4,11.814539065631521
pettiest,5,11.811011811017716
dlackas,3,11.789826122551595
dowhatsright,3,11.789826122551595
slather,5,11.76860229593982
wgbh,6,11.764352935882194
hopehimars,3,11.718930554164631
smartphonephotography,5,11.691877522451216
michaelpopok,10,11.685223337379755
donroe,8,11.679499744668616
redpencilsc,5,11.674759098157015
christiannationalism,4,11.661903789690601
patman,5,11.627553482998906
knesset,6,11.623252556836231
thornberry,4,11.615363389350618
littleboblue,3,11.590225767142472
thebsky,3,11.590225767142472
releasethetrumpsteinfiles,3,11.590225767142472
childrapesurvivor,5,11.588787684654509
valhalla,4,11.586630226256467
rescumlicons,8,11.58123482190047
cxj,3,11.547005383792515
ensavior,3,11.547005383792515
screenshotting,3,11.547005383792515
wuss,4,11.547005383792515
pappy,3,11.547005383792515
ether,3,11.547005383792515
recollection,3,11.547005383792515
robertbeattie,3,11.547005383792515
ilkdf,3,11.547005383792515
soooooooooooo,3,11.547005383792515
normie,3,11.547005383792515
wembanyama,3,11.547005383792515
bocksam,3,11.532562594670797
singleterry,4,11.51810169544733
lewi,7,11.516034370348484
dtn,3,11.50362261782493
roadless,3,11.50362261782493
concent,4,11.5
rts,6,11.49637624065369
velyn,6,11.461529857164212
trumpisguiltyaf,7,11.451762185046332
callouttheirnames,4,11.445523142259598
abanews,5,11.423659658795863
digitaltrends,8,11.40175425099138
shoplocal,5,11.38859078200635
trumpfailure,3,11.372481406154654
rko,3,11.357816691600547
scisky,3,11.357816691600547
martinvotesblue,5,11.344602240713423
gel,7,11.338934190276817
oceanbeach,4,11.324751652906125
overloads,4,11.324751652906125
silhouettes,4,11.324751652906125
makeuseof,6,11.321071798494463
dmcbackup,219,11.287152682405106
austinmermaid,3,11.269427669584644
unpresid,4,11.269427669584644
epps,35,11.254728231415683
birkenau,5,11.180339887498949
nematode,5,11.180339887498949
gingerbread,5,11.166915420114902
mohsen,8,11.166755507820012
kitsap,4,11.16542281629615
pik,4,11.16542281629615
sadbuttrue,11,11.155919749377254
dumbf,3,11.150485789118488
litsky,4,11.150485789118488
lameduckdon,8,11.121889613344873
pdeow,4,11.120551545074852
keepmarching,4,11.090536506409418
日日曜日,5,11.067971810589327
robgasper,5,11.058933040759403
bentley,9,11.020183503211026
joqween,3,11.015141094572204
kosach,3,11.015141094572204
cldulgew,3,11.015141094572204
kuow,4,11.0
debb,4,11.0
vnk,4,11.0
intoxication,3,10.96965511460289
chronicled,3,10.96965511460289
telemedicine,3,10.96965511460289
ullswater,3,10.96965511460289
pelting,3,10.96965511460289
lgi,3,10.96965511460289
restocked,3,10.96965511460289
dkdk,3,10.96965511460289
postmark,13,10.963225241337865
cashless,7,10.96096971726759
shiong,4,10.923979738782625
gether,15,10.8496214548843
harmonics,6,10.844353369380768
zac,4,10.843584893075414
debj,6,10.8397416943394
patriarchs,4,10.83205120618128
unitebluearmy,5,10.825894882179487
aiartcommunity,6,10.819735055289787
これからもよろしくなのです,3,10.816653826391969
フォロワー突破おめでとうございます,3,10.816653826391969
munjoy,4,10.801234497346433
humongous,3,10.785793124908958
motivator,3,10.785793124908958
mailers,8,10.780272988857273
fuckbondi,14,10.721499403094208
abg,4,10.719919153924002
justiceforgood,5,10.700467279516348
textbank,3,10.692676621563626
idolises,3,10.692676621563626
rtu,3,10.692676621563626
slobs,3,10.692676621563626
armrests,3,10.692676621563626
stoc,3,10.692676621563626
webbed,5,10.691117808723277
geraldo,13,10.664462913375864
karmakiddo,4,10.661457061146317
rwalters,4,10.661457061146317
momokt,4,10.661457061146317
randyhollis,11,10.656624060350275
gideon,5,10.639548862616309
khb,4,10.63014581273465
thatcher,4,10.626225419530053
bicameral,8,10.606601717798213
harmonizing,6,10.595596569644707
sdca,3,10.583005244258363
ahujacongress,16,10.579658154527804
だょ,6,10.571975532825768
secretarype,5,10.545141061171254
metaphors,3,10.535653752852738
italia,17,10.531116358900697
goodtroubleliveson,13,10.513117569286525
epstine,4,10.5
villainize,4,10.5
komrade,5,10.47377677822093
blueskybabs,8,10.457396562105831
euthanizing,11,10.44465935734187
siembra,6,10.443498775155128
jenahem,3,10.44030650891055
cancelspotify,4,10.436314802968846
polansky,6,10.411532067856296
stormzy,3,10.408329997330664
prairieland,3,10.392304845413264
lovejoy,3,10.392304845413264
senatorwong,3,10.392304845413264
videotaping,3,10.392304845413264
blackboot,3,10.392304845413264
fuckdhs,3,10.392304845413264
chomo,3,10.392304845413264
embankment,4,10.392304845413264
yahtzee,3,10.392304845413264
satin,3,10.392304845413264
blakegendebien,5,10.344080432788601
mrmangajojo,7,10.325649985305894
alwaysbekind,7,10.325649985305894
flic,7,10.318730080595698
yyj,4,10.307764064044152
porto,4,10.307764064044152
voteliberal,4,10.307764064044152
ztr,7,10.295630140987
theactionnetwork,9,10.295630140987
pacifism,5,10.285912696499032
itsuptous,5,10.285912696499032
wozit,3,10.263202878893768
jolanda,3,10.263202878893768
flores,8,10.24607938955886
donohue,9,10.222524150130436
letsfgo,3,10.214368964029708
iammentalfloss,3,10.214368964029708
prev,3,10.214368964029708
sexualized,13,10.182941995921793
noirvember,6,10.152175464730043
rlevinsonwaldman,3,10.14889156509222
vigils,5,10.134100848126586
everly,3,10.115993936995679
senunseen,3,10.115993936995679
minilover,3,10.115993936995679
marketingautomation,3,10.115993936995679
fartingfascists,4,10.115993936995679
maui,6,10.099504938362077
videoed,4,10.099504938362077
uninjured,6,10.099504938362077
mille,3,10.066445913694333
dogdadmemories,5,10.059821071967434
ugkxp,5,10.04987562112089
bruna,8,10.048987155785545
aftynforcong,8,10.034761012173064
theblop,3,10.016652800877813
gherkin,3,10.016652800877813
halliburton,4,10.0
circumstantial,4,10.0
califo,4,10.0
knowable,4,10.0
obamaappreciationday,16,9.978101021737553
steveschmid,8,9.963325606586244
kamensky,4,9.945685831890462
grahamformaine,5,9.934787365615835
gratefulg,4,9.93310961716756
irritant,4,9.912113800799505
affidavits,5,9.899494936611665
std,5,9.874208829065749
elxn,3,9.865765724632494
fuckkristinoem,3,9.865765724632494
lucey,5,9.848857801796104
jonathanross,3,9.814954576223638
farritor,3,9.814954576223638
kliger,3,9.814954576223638
bobba,3,9.814954576223638
stockholder,3,9.814954576223638
fagan,3,9.814954576223638
matryoshka,3,9.814954576223638
boa,3,9.814954576223638
jimwillis,3,9.814954576223638
malik,3,9.814954576223638
abolishicenow,3,9.814954576223638
lqlana,3,9.814954576223638
macfarlanenews,3,9.814954576223638
replicators,3,9.814954576223638
hoss,5,9.782637681116478
stephenharperispondscum,5,9.72111104761179
推薦します,4,9.71253485622231
วﾎﾟﾁ,3,9.71253485622231
ง,3,9.71253485622231
jaegar,4,9.71253485622231
zxq,3,9.71253485622231
getingoodtrouble,6,9.688481133111972
concentrates,5,9.6850400102426
crooniesrevengetour,4,9.678154093971983
stephenlynnward,5,9.654014708917735
nicaraguan,5,9.643650760992955
ふぉろー推進,4,9.63932916061417
whiskeyleaks,8,9.63253415699702
resisttees,19,9.632425744899058
thnow,11,9.631388080834267
cozyandcoolapparel,6,9.612491872558333
gymjordan,3,9.60902353693305
longtimefan,3,9.539392014169456
vacc,3,9.539392014169456
ferreira,3,9.539392014169456
aimage,3,9.539392014169456
今日も笑顔たくさんの,3,9.539392014169456
nazimtg,3,9.504384952922168
saytheirnames,5,9.50263121456368
regr,4,9.5
foments,4,9.5
fieryiceskater,16,9.485954529373064
gregbovino,4,9.46924847422786
ポチポチっと,3,9.451631252505218
nafeez,3,9.451631252505218
uneasiness,7,9.44911182523068
relaying,4,9.429563439877091
houthi,7,9.428932172031036
freedc,45,9.405725743805034
platformer,5,9.391485505499118
trumpepsteinpedocoverup,5,9.364827814754525
magakidnappers,12,9.356167954236328
slingshot,4,9.327379053088816
aidaccess,5,9.311283477587823
fishies,3,9.29157324317757
さとぅんmv,3,9.29157324317757
histsci,4,9.273618495495704
merchan,13,9.257013972783431
cheesiest,3,9.237604307034012
jeering,3,9.237604307034012
灬,4,9.237604307034012
hammerandhope,3,9.237604307034012
lilies,3,9.237604307034012
loworderprimate,3,9.237604307034012
joemurray,3,9.237604307034012
webby,3,9.237604307034012
carpe,3,9.237604307034012
duluthnewstribune,3,9.237604307034012
powerpack,3,9.237604307034012
publicart,6,9.23038460737146
alfonsi,16,9.201222744831254
powderhorn,15,9.179687721631202
collinson,3,9.16515138991168
dojs,3,9.16515138991168
squalid,3,9.16515138991168
smilestrading,3,9.16515138991168
sierras,4,9.105858919765156
minnesotastrong,5,9.082951062292475
bortac,3,9.073771725877465
boycottswork,3,9.073771725877465
greenl,5,9.071934744033381
dulce,4,9.055385138137417
dailyfellanews,4,9.03696114115064
dailyfella,4,9.03696114115064
日月曜日,4,9.03696114115064
happypridemonth,30,9.027671381630627
tanden,3,9.018499505645789
skepticallyspeak,3,9.018499505645789
cba,3,9.018499505645789
maryo,5,9.016651263079881
muting,4,9.0
amytidd,4,9.0
conveyed,4,9.0
ericmgarcia,4,9.0
polestar,16,9.0
歌にのせて,3,9.0
texasdems,4,8.99536917900909
resistancebarbie,13,8.967891442422623
bluefinsailor,3,8.962886439832502
winks,3,8.962886439832502
supportlocal,3,8.962886439832502
yapper,4,8.958236433584458
coffeebreak,4,8.958236433584458
tsf,5,8.94427190999916
dilley,75,8.905752771800508
fightbackbetter,7,8.888194417315589
nyrangers,4,8.86942313043338
shigley,7,8.864052604279184
monarez,33,8.855639360590995
liesman,4,8.808140174482542
chapo,9,8.767046886558273
dkamboh,4,8.755950357709132
rfscrewx,6,8.750238091998792
ukraines,4,8.736894948054104
renée,71,8.735228981092177
zop,3,8.717797887081348
redbubble,3,8.660254037844387
bossing,3,8.660254037844387
expeditionary,3,8.660254037844387
boogeymen,4,8.660254037844387
zwi,4,8.660254037844387
ugkxm,3,8.660254037844387
distillsocial,3,8.660254037844387
sayhisname,3,8.660254037844387
irbo,3,8.660254037844387
freekellyyu,3,8.660254037844387
trumpett,3,8.660254037844387
nag,3,8.660254037844387
wofa,3,8.660254037844387
captainlipp,3,8.660254037844387
benwikler,3,8.660254037844387
katiephangs,3,8.660254037844387
claus,28,8.659566688818513
zoebrock,3,8.621678104251709
trumpisonthelist,3,8.621678104251709
asafechoice,21,8.595956967695697
inspirehope,13,8.552252664709203
carolleonnig,8,8.51783842465748
aiイラスト好きさん繋がりましょう,9,8.51143022320247
よろしくでーすぴｮﾝ,9,8.51143022320247
democracydeb,3,8.504900548115382
trumpaffordabilitycrisis,19,8.471486402712634
sascha,19,8.453865166733495
crumbly,3,8.386497083606082
iranprotests,3,8.386497083606082
noinauguration,3,8.386497083606082
woodson,3,8.386497083606082
tammyv,3,8.32666399786453
aftynforcongress,11,8.324116114694046
monasteries,4,8.301606270274847
progboomer,22,8.291757760164412
fulchik,5,8.264381404557755
